,Category,Current Channel,Current Video,Current Views,Next Channel,Count,CHANNEL_TITLE,TAGS
18595,Politician,GOP War Room,"Biden: ""If You Have A Problem Figuring Out Whether You're For Me Or Trump, Then You Ain't Black""",31193.0,Commonwealth Club,1.0,,Others
18596,Politician,GOP War Room,"Biden: ""If You Have A Problem Figuring Out Whether You're For Me Or Trump, Then You Ain't Black""",31193.0,CBC News: The National,1.0,,Others
18597,Politician,GOP War Room,"Biden: ""If You Have A Problem Figuring Out Whether You're For Me Or Trump, Then You Ain't Black""",31193.0,Donald J Trump,1.0,,Others
18598,Politician,GOP War Room,"Biden: ""If You Have A Problem Figuring Out Whether You're For Me Or Trump, Then You Ain't Black""",31193.0,Andrew Yang,1.0,,Others
18599,,,,,,,,Others
18600,Politician,GOP War Room,"Biden: ""If You Have A Problem Figuring Out Whether You're For Me Or Trump, Then You Ain't Black""",31193.0,Fox News,1.0,Fox News,TV
18601,Politician,GOP War Room,"Biden: ""If You Have A Problem Figuring Out Whether You're For Me Or Trump, Then You Ain't Black""",31193.0,Brian Tyler Cohen,1.0,,Others
18602,Politician,GOP War Room,"Biden: ""If You Have A Problem Figuring Out Whether You're For Me Or Trump, Then You Ain't Black""",31193.0,The Late Show with Stephen Colbert,1.0,The Late Show with Stephen Colbert,TV
18603,,,,,,,,Others
18604,Politician,Andrew Yang,Evelyn Googles Andrew Yang,40266.0,Andrew Yang,5.0,,Others
18605,Politician,Andrew Yang,Evelyn Googles Andrew Yang,40266.0,NPR,1.0,NPR,Educational
18606,Politician,Andrew Yang,Evelyn Googles Andrew Yang,40266.0,CBC News: The National,1.0,,Others
18607,Politician,Andrew Yang,Evelyn Googles Andrew Yang,40266.0,TheEllenShow,1.0,,Others
18608,Politician,Andrew Yang,Evelyn Googles Andrew Yang,40266.0,Commonwealth Club,1.0,,Others
18609,Politician,Andrew Yang,Evelyn Googles Andrew Yang,40266.0,HooverInstitution,1.0,HooverInstitution,Libertarian
18610,Politician,RonPaulLibertyReport,Major Economic Crisis Coming - Blame the Fed and Its Fiat Money,22592.0,RonPaulLibertyReport,1.0,RonPaulLibertyReport,Politician
18611,Politician,RonPaulLibertyReport,Major Economic Crisis Coming - Blame the Fed and Its Fiat Money,22592.0,CBC News: The National,1.0,,Others
18612,Politician,RonPaulLibertyReport,Major Economic Crisis Coming - Blame the Fed and Its Fiat Money,22592.0,Commonwealth Club,1.0,,Others
18613,Politician,RonPaulLibertyReport,Major Economic Crisis Coming - Blame the Fed and Its Fiat Money,22592.0,HooverInstitution,2.0,HooverInstitution,Libertarian
18614,Politician,RonPaulLibertyReport,Major Economic Crisis Coming - Blame the Fed and Its Fiat Money,22592.0,Anthony Pompliano,1.0,,Others
18615,Politician,RonPaulLibertyReport,Major Economic Crisis Coming - Blame the Fed and Its Fiat Money,22592.0,Fox News,1.0,Fox News,Mainstream News
18616,Politician,RonPaulLibertyReport,Major Economic Crisis Coming - Blame the Fed and Its Fiat Money,22592.0,CBS News,1.0,CBS News,TV
18617,Politician,RonPaulLibertyReport,Major Economic Crisis Coming - Blame the Fed and Its Fiat Money,22592.0,Patriot Act,1.0,Patriot Act,LateNightTalkShow
18618,,,,,,,,Others
18619,Politician,Andrew Yang,#AskAndrew - Live Stream Part 2,61658.0,Andrew Yang,5.0,,Others
18620,Politician,Andrew Yang,#AskAndrew - Live Stream Part 2,61658.0,Levy Economics Institute,1.0,,Others
18621,Politician,Andrew Yang,#AskAndrew - Live Stream Part 2,61658.0,CBC News: The National,1.0,,Others
18622,Politician,Andrew Yang,#AskAndrew - Live Stream Part 2,61658.0,HooverInstitution,1.0,HooverInstitution,Libertarian
18623,,,,,,,,Others
18624,Politician,Andrew Yang,#AskAndrew - Live Stream Part 2,61658.0,Commonwealth Club,1.0,,Others
18625,Politician,Andrew Yang,Growing Up Yang - Left Behind in Chinese Language Class,28213.0,Andrew Yang,5.0,,Others
18626,Politician,Andrew Yang,Growing Up Yang - Left Behind in Chinese Language Class,28213.0,CBC News: The National,1.0,,Others
18627,Politician,Andrew Yang,Growing Up Yang - Left Behind in Chinese Language Class,28213.0,NPR,1.0,NPR,Educational
18628,Politician,Andrew Yang,Growing Up Yang - Left Behind in Chinese Language Class,28213.0,Commonwealth Club,1.0,,Others
18629,Politician,Andrew Yang,Growing Up Yang - Left Behind in Chinese Language Class,28213.0,HooverInstitution,1.0,HooverInstitution,Libertarian
18630,Politician,Andrew Yang,Growing Up Yang - Left Behind in Chinese Language Class,28213.0,Patriot Act,1.0,Patriot Act,SocialJustice
18631,Politician,RonPaulLibertyReport,Coronavirus Shutdown: Unintended - And Intended - Consequences,23517.0,RonPaulLibertyReport,1.0,RonPaulLibertyReport,Politician
18632,Politician,RonPaulLibertyReport,Coronavirus Shutdown: Unintended - And Intended - Consequences,23517.0,HooverInstitution,1.0,HooverInstitution,Libertarian
18633,Politician,RonPaulLibertyReport,Coronavirus Shutdown: Unintended - And Intended - Consequences,23517.0,Commonwealth Club,1.0,,Others
18634,Politician,RonPaulLibertyReport,Coronavirus Shutdown: Unintended - And Intended - Consequences,23517.0,Levy Economics Institute,1.0,,Others
18635,Politician,RonPaulLibertyReport,Coronavirus Shutdown: Unintended - And Intended - Consequences,23517.0,CBS News,1.0,CBS News,Mainstream News
18636,Politician,RonPaulLibertyReport,Coronavirus Shutdown: Unintended - And Intended - Consequences,23517.0,Fox News,1.0,Fox News,TV
18637,Politician,RonPaulLibertyReport,Coronavirus Shutdown: Unintended - And Intended - Consequences,23517.0,Moyers & Company,1.0,,Others
18638,Politician,RonPaulLibertyReport,Coronavirus Shutdown: Unintended - And Intended - Consequences,23517.0,Patriot Act,1.0,Patriot Act,SocialJustice
18639,Politician,RonPaulLibertyReport,Coronavirus Shutdown: Unintended - And Intended - Consequences,23517.0,CBC News: The National,1.0,,Others
18640,Politician,RonPaulLibertyReport,Coronavirus Shutdown: Unintended - And Intended - Consequences,23517.0,SBS News,1.0,,Others
18641,Politician,RonPaulLibertyReport,The Coronavirus Fearmongers Are Trying To Drive You Nuts. Don't Let Them!,25352.0,RonPaulLibertyReport,1.0,RonPaulLibertyReport,Libertarian
18642,Politician,RonPaulLibertyReport,The Coronavirus Fearmongers Are Trying To Drive You Nuts. Don't Let Them!,25352.0,CBC News: The National,1.0,,Others
18643,Politician,RonPaulLibertyReport,The Coronavirus Fearmongers Are Trying To Drive You Nuts. Don't Let Them!,25352.0,Levy Economics Institute,1.0,,Others
18644,Politician,RonPaulLibertyReport,The Coronavirus Fearmongers Are Trying To Drive You Nuts. Don't Let Them!,25352.0,Commonwealth Club,1.0,,Others
18645,,,,,,,,Others
18646,Politician,RonPaulLibertyReport,The Coronavirus Fearmongers Are Trying To Drive You Nuts. Don't Let Them!,25352.0,HooverInstitution,1.0,HooverInstitution,Libertarian
18647,Politician,RonPaulLibertyReport,The Coronavirus Fearmongers Are Trying To Drive You Nuts. Don't Let Them!,25352.0,The Aspen Institute,1.0,,Others
18648,Politician,RonPaulLibertyReport,The Coronavirus Fearmongers Are Trying To Drive You Nuts. Don't Let Them!,25352.0,ReaganFoundation,1.0,,Others
18649,Politician,RonPaulLibertyReport,The Coronavirus Fearmongers Are Trying To Drive You Nuts. Don't Let Them!,25352.0,NBC News,1.0,NBC News,Mainstream News
18650,Politician,RonPaulLibertyReport,The Coronavirus Fearmongers Are Trying To Drive You Nuts. Don't Let Them!,25352.0,Fox News,1.0,Fox News,TV
18651,Politician,RonPaulLibertyReport,"While Trump Fights Coronavirus, Pompeo's On The Warpath",17581.0,RonPaulLibertyReport,1.0,RonPaulLibertyReport,Libertarian
18652,Politician,RonPaulLibertyReport,"While Trump Fights Coronavirus, Pompeo's On The Warpath",17581.0,Commonwealth Club,1.0,,Others
18653,Politician,RonPaulLibertyReport,"While Trump Fights Coronavirus, Pompeo's On The Warpath",17581.0,Levy Economics Institute,1.0,,Others
18654,,,,,,,,Others
18655,Politician,RonPaulLibertyReport,"While Trump Fights Coronavirus, Pompeo's On The Warpath",17581.0,CNN,2.0,CNN,Mainstream News
18656,Politician,RonPaulLibertyReport,"While Trump Fights Coronavirus, Pompeo's On The Warpath",17581.0,CBC News: The National,1.0,,Others
18657,Politician,RonPaulLibertyReport,"While Trump Fights Coronavirus, Pompeo's On The Warpath",17581.0,Skip and Shannon: UNDISPUTED,1.0,,Others
18658,Politician,RonPaulLibertyReport,"While Trump Fights Coronavirus, Pompeo's On The Warpath",17581.0,HooverInstitution,1.0,HooverInstitution,Libertarian
18659,Politician,RonPaulLibertyReport,"While Trump Fights Coronavirus, Pompeo's On The Warpath",17581.0,The Aspen Institute,1.0,,Others
18660,Politician,RonPaulLibertyReport,The Fed Enabled The Coronavirus Tyranny,15510.0,RonPaulLibertyReport,1.0,RonPaulLibertyReport,Politician
18661,Politician,RonPaulLibertyReport,The Fed Enabled The Coronavirus Tyranny,15510.0,Levy Economics Institute,1.0,,Others
18662,Politician,RonPaulLibertyReport,The Fed Enabled The Coronavirus Tyranny,15510.0,CBC News: The National,1.0,,Others
18663,Politician,RonPaulLibertyReport,The Fed Enabled The Coronavirus Tyranny,15510.0,CNN,1.0,CNN,TV
18664,Politician,RonPaulLibertyReport,The Fed Enabled The Coronavirus Tyranny,15510.0,Commonwealth Club,1.0,,Others
18665,Politician,RonPaulLibertyReport,The Fed Enabled The Coronavirus Tyranny,15510.0,HooverInstitution,1.0,HooverInstitution,Libertarian
18666,,,,,,,,Others
18667,Politician,RonPaulLibertyReport,The Fed Enabled The Coronavirus Tyranny,15510.0,CNBC,1.0,CNBC,TV
18668,Politician,RonPaulLibertyReport,The Fed Enabled The Coronavirus Tyranny,15510.0,Fox News,1.0,Fox News,Mainstream News
18669,Politician,RonPaulLibertyReport,The Fed Enabled The Coronavirus Tyranny,15510.0,The Aspen Institute,1.0,,Others
18670,Politician,Andrew Yang,The Rumors Have Begun #YangGang,24506.0,Andrew Yang,4.0,,Others
18671,Politician,Andrew Yang,The Rumors Have Begun #YangGang,24506.0,CBC News: The National,1.0,,Others
18672,Politician,Andrew Yang,The Rumors Have Begun #YangGang,24506.0,Commonwealth Club,1.0,,Others
18673,Politician,Andrew Yang,The Rumors Have Begun #YangGang,24506.0,TheEllenShow,1.0,,Others
18674,Politician,Andrew Yang,The Rumors Have Begun #YangGang,24506.0,HooverInstitution,1.0,HooverInstitution,Libertarian
18675,Politician,Andrew Yang,The Rumors Have Begun #YangGang,24506.0,Governor Andrew M. Cuomo,1.0,,Others
18676,Politician,Andrew Yang,The Rumors Have Begun #YangGang,24506.0,CBS News,1.0,CBS News,TV
18677,Politician,Andrew Yang,Andrew Yang at SXSW 2019 (Full Interview),466410.0,Andrew Yang,2.0,,Others
18678,Politician,Andrew Yang,Andrew Yang at SXSW 2019 (Full Interview),466410.0,NPR,1.0,NPR,Educational
18679,Politician,Andrew Yang,Andrew Yang at SXSW 2019 (Full Interview),466410.0,Commonwealth Club,1.0,,Others
18680,Politician,Andrew Yang,Andrew Yang at SXSW 2019 (Full Interview),466410.0,WMUR-TV,1.0,,Others
18681,Politician,Andrew Yang,Andrew Yang at SXSW 2019 (Full Interview),466410.0,HooverInstitution,1.0,HooverInstitution,Libertarian
18682,Politician,Andrew Yang,Andrew Yang at SXSW 2019 (Full Interview),466410.0,CBC News: The National,1.0,,Others
18683,Politician,Andrew Yang,Andrew Yang at SXSW 2019 (Full Interview),466410.0,DMRegister,1.0,,Others
18684,Politician,Andrew Yang,Andrew Yang at SXSW 2019 (Full Interview),466410.0,Patriot Act,1.0,Patriot Act,SocialJustice
18685,Politician,Andrew Yang,Andrew Yang at SXSW 2019 (Full Interview),466410.0,The Aspen Institute,1.0,,Others
18686,Politician,RonPaulLibertyReport,Bailout Everyone? The Fed Is Doomed To Fail,29271.0,RonPaulLibertyReport,1.0,RonPaulLibertyReport,Libertarian
18687,Politician,RonPaulLibertyReport,Bailout Everyone? The Fed Is Doomed To Fail,29271.0,CBC News: The National,1.0,,Others
18688,Politician,RonPaulLibertyReport,Bailout Everyone? The Fed Is Doomed To Fail,29271.0,Commonwealth Club,1.0,,Others
18689,Politician,RonPaulLibertyReport,Bailout Everyone? The Fed Is Doomed To Fail,29271.0,HooverInstitution,1.0,HooverInstitution,Libertarian
18690,,,,,,,,Others
18691,Politician,RonPaulLibertyReport,Bailout Everyone? The Fed Is Doomed To Fail,29271.0,Xbox,1.0,,Others
18692,Politician,RonPaulLibertyReport,Bailout Everyone? The Fed Is Doomed To Fail,29271.0,SBS News,1.0,,Others
18693,Politician,RonPaulLibertyReport,Bailout Everyone? The Fed Is Doomed To Fail,29271.0,NBC News,1.0,NBC News,TV
18694,Politician,RonPaulLibertyReport,Bailout Everyone? The Fed Is Doomed To Fail,29271.0,Fox Business,1.0,,Others
18695,Politician,RonPaulLibertyReport,Bailout Everyone? The Fed Is Doomed To Fail,29271.0,The Aspen Institute,1.0,,Others
18696,Politician,Andrew Yang,Andrew on Special Needs - December Debate,23027.0,Andrew Yang,2.0,,Others
18697,Politician,Andrew Yang,Andrew on Special Needs - December Debate,23027.0,NBC New York,1.0,,Others
18698,Politician,Andrew Yang,Andrew on Special Needs - December Debate,23027.0,Commonwealth Club,1.0,,Others
18699,Politician,Andrew Yang,Andrew on Special Needs - December Debate,23027.0,HooverInstitution,1.0,HooverInstitution,Libertarian
18700,Politician,Andrew Yang,Andrew on Special Needs - December Debate,23027.0,CBC News: The National,1.0,,Others
18701,Politician,Andrew Yang,Andrew on Special Needs - December Debate,23027.0,The Zach and Matt Show,1.0,,Others
18702,Politician,Andrew Yang,Andrew on Special Needs - December Debate,23027.0,TheEllenShow,1.0,,Others
18703,Politician,Andrew Yang,Andrew on Special Needs - December Debate,23027.0,Patriot Act,1.0,Patriot Act,LateNightTalkShow
18704,Politician,Andrew Yang,Andrew on Special Needs - December Debate,23027.0,PBS NewsHour,1.0,PBS NewsHour,Mainstream News
18705,Politician,Alexandria Ocasio-Cortez,Systemic Change | Alexandria Ocasio-Cortez,281693.0,Alexandria Ocasio-Cortez,3.0,Alexandria Ocasio-Cortez,Politician
18706,Politician,Alexandria Ocasio-Cortez,Systemic Change | Alexandria Ocasio-Cortez,281693.0,Commonwealth Club,1.0,,Others
18707,Politician,Alexandria Ocasio-Cortez,Systemic Change | Alexandria Ocasio-Cortez,281693.0,CBC News: The National,1.0,,Others
18708,Politician,Alexandria Ocasio-Cortez,Systemic Change | Alexandria Ocasio-Cortez,281693.0,Y Combinator,1.0,,Others
18709,Politician,Alexandria Ocasio-Cortez,Systemic Change | Alexandria Ocasio-Cortez,281693.0,DESUS & MERO on SHOWTIME,1.0,,Others
18710,Politician,Alexandria Ocasio-Cortez,Systemic Change | Alexandria Ocasio-Cortez,281693.0,Governor Andrew M. Cuomo,1.0,,Others
18711,Politician,Alexandria Ocasio-Cortez,Systemic Change | Alexandria Ocasio-Cortez,281693.0,SXSW,1.0,,Others
18712,Politician,Alexandria Ocasio-Cortez,Systemic Change | Alexandria Ocasio-Cortez,281693.0,Brian Tyler Cohen,1.0,,Others
18713,Politician,RonPaulLibertyReport,"Trump's Taking Hydroxychloroquine. Good Idea? Bad Idea? With Guest Robin Armstrong, M.D.",16369.0,RonPaulLibertyReport,1.0,RonPaulLibertyReport,Libertarian
18714,Politician,RonPaulLibertyReport,"Trump's Taking Hydroxychloroquine. Good Idea? Bad Idea? With Guest Robin Armstrong, M.D.",16369.0,Commonwealth Club,1.0,,Others
18715,Politician,RonPaulLibertyReport,"Trump's Taking Hydroxychloroquine. Good Idea? Bad Idea? With Guest Robin Armstrong, M.D.",16369.0,HooverInstitution,1.0,HooverInstitution,Libertarian
18716,Politician,RonPaulLibertyReport,"Trump's Taking Hydroxychloroquine. Good Idea? Bad Idea? With Guest Robin Armstrong, M.D.",16369.0,NBC News,1.0,NBC News,PartisanLeft
18717,Politician,RonPaulLibertyReport,"Trump's Taking Hydroxychloroquine. Good Idea? Bad Idea? With Guest Robin Armstrong, M.D.",16369.0,Liberty University,1.0,,Others
18718,Politician,RonPaulLibertyReport,"Trump's Taking Hydroxychloroquine. Good Idea? Bad Idea? With Guest Robin Armstrong, M.D.",16369.0,CBC News: The National,1.0,,Others
18719,Politician,RonPaulLibertyReport,"Trump's Taking Hydroxychloroquine. Good Idea? Bad Idea? With Guest Robin Armstrong, M.D.",16369.0,Patriot Act,1.0,Patriot Act,LateNightTalkShow
18720,,,,,,,,Others
18721,Politician,RonPaulLibertyReport,"Trump's Taking Hydroxychloroquine. Good Idea? Bad Idea? With Guest Robin Armstrong, M.D.",16369.0,The Aspen Institute,1.0,,Others
18722,Politician,RonPaulLibertyReport,"Trump's Taking Hydroxychloroquine. Good Idea? Bad Idea? With Guest Robin Armstrong, M.D.",16369.0,"The Economic Club of Washington, D.C.",1.0,,Others
18723,Politician,RonPaulLibertyReport,Texans Demand Release Of Jailed Salon Owner; Gov. Abbott Capitulates,23715.0,RonPaulLibertyReport,1.0,RonPaulLibertyReport,Libertarian
18724,Politician,RonPaulLibertyReport,Texans Demand Release Of Jailed Salon Owner; Gov. Abbott Capitulates,23715.0,CBC News: The National,1.0,,Others
18725,,,,,,,,Others
18726,Politician,RonPaulLibertyReport,Texans Demand Release Of Jailed Salon Owner; Gov. Abbott Capitulates,23715.0,Levy Economics Institute,1.0,,Others
18727,Politician,RonPaulLibertyReport,Texans Demand Release Of Jailed Salon Owner; Gov. Abbott Capitulates,23715.0,Commonwealth Club,1.0,,Others
18728,Politician,RonPaulLibertyReport,Texans Demand Release Of Jailed Salon Owner; Gov. Abbott Capitulates,23715.0,HooverInstitution,2.0,HooverInstitution,Libertarian
18729,Politician,RonPaulLibertyReport,Texans Demand Release Of Jailed Salon Owner; Gov. Abbott Capitulates,23715.0,The Aspen Institute,1.0,,Others
18730,Politician,RonPaulLibertyReport,Texans Demand Release Of Jailed Salon Owner; Gov. Abbott Capitulates,23715.0,Andrew Yang,1.0,,Others
18731,Politician,RonPaulLibertyReport,Texans Demand Release Of Jailed Salon Owner; Gov. Abbott Capitulates,23715.0,Fox Business,1.0,,Others
18732,Politician,Andrew Yang,Andrew Yang - Closing Statement,133123.0,Andrew Yang,3.0,,Others
18733,Politician,Andrew Yang,Andrew Yang - Closing Statement,133123.0,NBC New York,2.0,,Others
18734,Politician,Andrew Yang,Andrew Yang - Closing Statement,133123.0,Greg Hunter,1.0,,Others
18735,,,,,,,,Others
18736,Politician,Andrew Yang,Andrew Yang - Closing Statement,133123.0,Commonwealth Club,1.0,,Others
18737,Politician,Andrew Yang,Andrew Yang - Closing Statement,133123.0,CBC News: The National,1.0,,Others
18738,Politician,Andrew Yang,Andrew Yang - Closing Statement,133123.0,NPR,1.0,NPR,Educational
18739,Politician,RonPaulLibertyReport,The War In Trump's Ear,12355.0,RonPaulLibertyReport,1.0,RonPaulLibertyReport,Libertarian
18740,Politician,RonPaulLibertyReport,The War In Trump's Ear,12355.0,Commonwealth Club,1.0,,Others
